WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
30.0,4.0,6.0,0.4,11.0,3.3,175.0,1038.8,-7.6,5.0,-17.1,,,
20.0,5.0,7.0,,,,,1038.0,-7.6,5.0,-16.4,,-0.8,
30.0,5.0,7.0,,,,,1038.0,-7.6,5.0,-16.3,,,
30.0,4.0,7.0,0.4,11.0,3.2,180.0,1038.3,-7.7,5.0,-16.5,,,
20.0,5.0,7.0,,,,,1038.7,-7.7,5.0,-16.6,,,
30.0,4.0,6.0,,,,,1038.7,-7.7,5.0,-16.5,,,
40.0,5.0,7.0,0.5,11.0,3.3,145.0,1038.3,-7.7,5.0,-16.2,,,
20.0,4.0,6.0,,,,,1037.9,-7.8,5.0,-16.3,,-1.5,
40.0,5.0,8.0,0.4,,3.3,181.0,1037.8,-7.8,5.0,-16.0,,,
20.0,6.0,9.0,0.4,11.0,3.3,181.0,1038.0,-7.8,5.0,-15.8,,,
20.0,6.0,7.0,,,,,1038.1,-7.7,5.0,-15.5,,,
30.0,5.0,7.0,0.5,,3.5,157.0,1037.9,-7.9,5.0,-16.0,,,
30.0,5.0,8.0,0.5,11.0,3.5,157.0,1037.7,-7.9,5.0,-16.3,,,
20.0,6.0,8.0,,,,,1037.6,-8.0,5.0,-16.1,,-1.0,
20.0,7.0,9.0,,,,,1037.2,-8.1,5.0,-15.7,,,
20.0,6.0,8.0,0.5,3.0,3.0,42.0,1037.1,-8.1,5.0,-15.6,,,
30.0,7.0,9.0,,,,,1037.0,-8.1,5.0,-15.4,,,
30.0,7.0,9.0,0.5,,3.3,140.0,1037.0,-8.3,5.0,-16.0,,,
40.0,6.0,9.0,0.5,11.0,3.3,140.0,1036.9,-8.3,5.0,-15.8,,,
30.0,7.0,9.0,,,,,1036.9,-8.1,5.0,-14.8,,-1.2,
40.0,6.0,8.0,,,,,1036.9,-8.0,5.0,-14.2,,,
40.0,6.0,8.0,0.6,11.0,3.3,148.0,1036.7,-8.3,5.0,-15.2,,,
40.0,6.0,8.0,,,,,1036.4,-8.2,5.0,-14.7,,,
60.0,6.0,9.0,,,,,1036.4,-8.1,5.0,-14.0,,,
50.0,6.0,9.0,0.6,11.0,3.3,173.0,1036.4,-8.3,5.0,-14.3,,,
60.0,6.0,9.0,,,,,1036.5,-8.1,5.0,-14.1,,-1.4,
50.0,6.0,8.0,,,,,1036.4,-8.2,4.9,-13.8,,,
40.0,6.0,9.0,0.6,11.0,3.4,168.0,1036.7,-8.0,4.9,-13.2,,,
50.0,6.0,8.0,,,,,1036.4,-7.9,4.9,-13.3,,,
50.0,7.0,9.0,,,,,1036.5,-7.7,4.9,-13.0,,,
50.0,6.0,9.0,0.6,11.0,3.4,179.0,1036.9,-7.8,4.9,-12.9,,,
40.0,6.0,9.0,,,,,1036.6,-7.8,4.9,-12.4,,-1.0,
60.0,7.0,9.0,,,,,1036.1,-7.6,4.9,-11.5,,,
50.0,7.0,10.0,0.6,11.0,3.5,165.0,1036.0,-7.8,4.9,-10.9,,,
50.0,8.0,10.0,,,,,1035.9,-8.0,,-10.3,,,
50.0,7.0,10.0,,,,,1035.9,-7.9,4.8,-9.9,,,
50.0,7.0,10.0,0.7,4.0,3.3,70.0,1035.7,-8.0,,-9.8,,,
50.0,8.0,10.0,,,,,1035.6,-7.9,4.9,-9.3,,-1.3,
40.0,9.0,11.0,,,,,1035.2,-7.6,4.8,-8.5,,,
40.0,8.0,11.0,0.7,4.0,3.4,74.0,1035.1,-7.9,4.9,-8.8,,,
50.0,9.0,12.0,,,,,1035.0,-8.0,4.8,-8.9,,,
40.0,9.0,12.0,0.8,,3.4,79.0,1035.2,-7.6,4.8,-8.3,,,
40.0,9.0,11.0,0.8,4.0,3.4,79.0,1035.0,-7.6,4.8,-8.3,,,
40.0,10.0,12.0,,,,,1034.6,-7.5,4.8,-8.4,,-2.0,
40.0,10.0,13.0,,,,,1034.6,-7.4,4.8,-8.2,,,
40.0,10.0,13.0,0.9,4.0,3.5,80.0,1034.4,-7.3,4.8,-7.9,,,
40.0,10.0,13.0,,,,,1034.6,-7.3,4.8,-7.9,,,
40.0,10.0,11.0,0.9,,3.6,86.0,1034.6,-7.4,4.8,-8.0,,,
40.0,10.0,12.0,0.9,4.0,3.6,86.0,1034.2,-7.3,4.8,-7.8,,,
40.0,10.0,13.0,,,,,1033.8,-7.3,4.8,-7.8,,-2.8,
50.0,10.0,13.0,,,,,1033.6,-7.1,4.8,-7.6,,,
50.0,10.0,12.0,1.1,4.0,3.7,80.0,1033.2,-6.7,4.8,-7.1,,,
50.0,10.0,13.0,,,,,1032.8,-6.7,4.8,-7.1,,,
50.0,11.0,13.0,,,,,1032.6,-6.7,4.8,-7.2,,,
40.0,11.0,13.0,1.1,4.0,3.7,76.0,1032.3,-6.7,4.8,-7.1,,,
50.0,11.0,13.0,,,,,1031.9,-6.2,4.8,-6.6,,-3.7,
40.0,11.0,13.0,,,,,1031.6,-6.3,4.9,-6.7,,,
40.0,12.0,14.0,1.2,5.0,3.9,78.0,1031.3,-6.3,4.9,-6.7,,,
40.0,11.0,14.0,,,,,1030.9,-5.9,4.9,-6.3,,,
40.0,12.0,14.0,,,,,1030.6,-5.9,4.9,-6.3,,,
40.0,12.0,15.0,1.2,5.0,3.9,79.0,1030.1,-5.8,5.0,-6.1,,,
40.0,13.0,15.0,,,,,1029.8,-5.7,5.0,-6.0,,-5.0,
40.0,13.0,15.0,,,,,1029.6,-5.7,5.0,-6.1,,,
40.0,13.0,16.0,1.4,5.0,4.0,80.0,1029.6,-5.5,5.0,-5.8,,,
40.0,13.0,17.0,,,,,1029.3,-5.5,5.0,-5.8,,,
40.0,13.0,15.0,,,,,1029.0,-5.3,5.0,-5.6,,,
40.0,13.0,16.0,1.6,5.0,4.2,80.0,1028.3,-5.1,5.0,-5.4,,,
40.0,14.0,16.0,,,,,1027.8,-5.0,5.0,-5.3,,-6.2,
50.0,13.0,16.0,,,,,1027.4,-4.8,5.0,-5.1,,,
50.0,14.0,17.0,1.7,5.0,4.3,85.0,1026.8,-4.6,5.0,-4.8,,,
50.0,14.0,17.0,,,,,1026.3,-4.4,5.1,-4.6,,,
50.0,14.0,18.0,2.0,,4.7,93.0,1026.2,-4.4,5.1,-4.6,,,
40.0,14.0,17.0,2.0,6.0,4.7,93.0,1025.8,-4.5,5.2,-4.7,,,
40.0,14.0,17.0,,,,,1025.2,-4.6,5.3,-4.8,,-7.0,
40.0,14.0,17.0,,,,,1024.8,-4.5,5.2,-4.7,,,
40.0,14.0,17.0,2.1,5.0,4.7,79.0,1024.2,-4.7,5.2,-4.9,,,
40.0,14.0,18.0,,,,,1024.0,-4.7,5.2,-4.9,,,
40.0,15.0,18.0,2.2,,4.9,78.0,1023.5,-4.6,5.3,-4.8,,,
40.0,14.0,17.0,2.2,6.0,4.9,78.0,1022.9,-4.5,5.3,-4.7,,,
40.0,15.0,18.0,,,,,1022.5,-4.5,5.3,-4.7,,-7.5,
40.0,14.0,17.0,,,,,1021.9,-4.6,5.3,-4.8,,,
40.0,15.0,18.0,2.2,6.0,5.0,82.0,1021.4,-4.7,5.4,-4.9,,,
40.0,14.0,18.0,,,,,1021.3,-4.7,5.4,-4.9,,,
40.0,14.0,17.0,2.2,,5.0,93.0,1020.3,-4.3,5.4,-4.5,,,
50.0,15.0,18.0,2.2,7.0,5.0,93.0,1020.0,-4.2,5.4,-4.4,,,
50.0,15.0,18.0,,,,,1019.4,-4.0,5.3,-4.2,,-8.8,
50.0,14.0,17.0,,,,,1019.1,-3.8,5.4,-4.0,,,
50.0,14.0,17.0,2.3,7.0,5.2,81.0,1018.9,-3.7,5.4,-3.9,,,
40.0,14.0,18.0,,,,,1019.2,-3.7,5.3,-3.9,,,
40.0,14.0,17.0,2.4,,5.2,81.0,1018.4,-3.4,5.4,-3.6,,,
40.0,14.0,17.0,2.4,7.0,5.2,81.0,1018.0,-3.3,5.3,-3.5,,,
50.0,14.0,17.0,,,,,1017.8,-3.0,5.3,-3.2,,-7.6,
50.0,14.0,17.0,,,,,1017.8,-2.9,5.3,-3.1,,,
50.0,13.0,15.0,2.6,7.0,5.4,87.0,1017.6,-2.7,5.3,-2.9,,,
50.0,13.0,16.0,,,,,1016.9,-2.3,5.3,-2.5,,,
40.0,14.0,17.0,,,,,1016.7,-2.2,5.3,-2.4,,,
50.0,14.0,17.0,2.4,8.0,5.5,101.0,1016.4,-2.1,5.3,-2.3,,,
40.0,14.0,17.0,,,,,1016.1,-2.1,5.3,-2.3,,-6.5,
40.0,12.0,15.0,,,,,1016.1,-2.3,5.3,-2.5,,,
40.0,13.0,16.0,2.8,7.0,5.6,93.0,1016.5,-2.1,5.2,-2.3,,,
40.0,14.0,18.0,,,,,1014.3,-1.9,5.2,-2.1,,,
40.0,13.0,18.0,,,,,1015.7,-1.9,5.2,-2.1,,,
40.0,14.0,17.0,2.9,8.0,5.8,104.0,1013.6,-1.9,5.2,-2.1,,,
40.0,13.0,16.0,,,,,1014.4,-1.7,5.2,-1.9,,-5.0,
40.0,13.0,17.0,,,,,1013.3,-1.5,5.2,-1.7,,,
50.0,14.0,17.0,3.3,8.0,6.2,104.0,1013.4,-1.3,5.2,-1.5,,,
40.0,12.0,15.0,,,,,1013.4,-1.3,5.2,-1.5,,,
40.0,13.0,16.0,,,,,1012.3,-1.3,5.2,-1.5,,,
40.0,13.0,16.0,3.1,8.0,6.0,106.0,1012.3,-1.3,5.2,-1.5,,,
50.0,13.0,16.0,,,,,1011.4,-1.4,5.2,-1.6,,-5.8,
50.0,14.0,19.0,3.1,,6.0,111.0,1010.2,-1.5,5.2,-1.7,,,
40.0,14.0,16.0,3.1,8.0,6.0,111.0,1010.2,-1.4,5.2,-1.6,,,
40.0,14.0,17.0,,,,,1010.0,-1.3,5.1,-1.5,,,
40.0,14.0,17.0,,,,,1010.0,-1.2,5.2,-1.4,,,
40.0,14.0,16.0,3.2,8.0,6.2,107.0,1009.8,-1.2,5.2,-1.4,,,
40.0,14.0,17.0,,,,,1010.3,-1.4,5.2,-1.6,,-5.4,
40.0,14.0,18.0,,,,,1008.7,-1.3,5.2,-1.5,,,
30.0,12.0,16.0,3.8,8.0,6.7,102.0,1009.7,-1.1,5.2,-1.3,,,
20.0,12.0,15.0,,,,,1009.2,-1.0,5.2,-1.2,,,
20.0,12.0,15.0,,,,,1009.9,-1.0,5.2,-1.2,,,
20.0,11.0,13.0,3.8,9.0,6.7,111.0,1009.5,-1.0,5.2,-1.2,,,
20.0,12.0,15.0,,,,,1008.7,-1.0,5.2,-1.2,,-5.4,
30.0,11.0,14.0,,,,,1008.1,-1.0,5.2,-1.2,,,
30.0,13.0,16.0,3.7,9.0,6.8,112.0,1007.7,-1.0,5.2,-1.2,,,
30.0,12.0,15.0,,,,,1007.2,-0.9,5.2,-1.1,,,
30.0,13.0,15.0,,,,,1006.7,-0.8,5.2,-1.0,,,
40.0,13.0,17.0,3.8,9.0,6.7,107.0,1006.1,-0.7,5.2,-0.9,,,
40.0,13.0,16.0,,,,,1005.8,-0.5,5.2,-0.7,,-6.0,
40.0,13.0,16.0,,,,,1005.8,-0.3,5.2,-0.5,,,
30.0,13.0,15.0,3.5,9.0,6.5,109.0,1005.5,-0.2,5.2,-0.4,,,
40.0,13.0,15.0,,,,,1004.9,-0.1,5.3,-0.3,,,
50.0,14.0,17.0,3.7,,6.9,101.0,1003.3,0.0,5.2,-0.2,,,
50.0,14.0,17.0,3.7,9.0,6.9,101.0,1003.6,0.3,5.2,0.1,,,
50.0,15.0,17.0,,,,,1004.0,0.6,5.2,0.4,,-6.7,
30.0,13.0,17.0,,,,,1005.9,0.8,5.2,0.6,,,
10.0,10.0,13.0,3.7,10.0,6.8,115.0,1006.6,0.4,5.2,0.2,,,
10.0,11.0,14.0,,,,,1007.0,0.1,5.3,-0.1,,,
10.0,9.0,12.0,,,,,1006.9,-0.2,5.3,-0.4,,,
340.0,9.0,12.0,3.8,9.0,6.9,108.0,1007.8,-0.9,5.3,-1.1,,,
330.0,10.0,12.0,,,,,1007.5,-2.1,5.3,-2.3,,-1.2,
340.0,11.0,14.0,,,,,1007.6,-2.4,5.3,-2.6,,,
340.0,11.0,13.0,4.1,10.0,7.5,115.0,1007.4,-2.5,5.3,-2.7,,,
350.0,11.0,13.0,,,,,1007.0,-2.7,5.3,-2.9,,,
360.0,11.0,13.0,,,,,1006.5,-2.6,5.3,-2.8,,,
350.0,10.0,13.0,3.5,10.0,6.9,110.0,1006.7,-2.4,5.3,-2.6,,,
360.0,11.0,13.0,,,,,1006.5,-2.2,5.3,-2.4,,0.8,
360.0,11.0,14.0,,,,,1006.7,-2.3,5.3,-2.6,,,
360.0,12.0,16.0,3.3,10.0,6.7,110.0,1006.0,-2.4,5.3,-2.9,,,
360.0,11.0,13.0,,,,,1006.0,-2.5,5.2,-3.2,,,
10.0,11.0,14.0,,,,,1006.0,-2.4,5.2,-3.2,,,
360.0,11.0,13.0,3.3,10.0,6.6,113.0,1005.8,-2.6,5.2,-3.5,,,
360.0,11.0,13.0,,,,,1006.0,-2.6,5.1,-3.4,,2.3,
360.0,10.0,13.0,3.0,,6.6,115.0,1005.9,-2.6,5.1,-3.3,,,
360.0,10.0,13.0,3.0,10.0,6.6,115.0,1006.7,-2.7,5.1,-3.6,,,
360.0,10.0,12.0,,,,,1006.7,-2.7,5.1,-3.7,,,
10.0,10.0,12.0,,,,,1006.4,-2.6,5.1,-3.6,,,
20.0,10.0,12.0,3.1,10.0,6.8,112.0,1006.6,-2.5,5.1,-3.6,,,
10.0,9.0,10.0,,,,,1006.7,-2.5,5.1,-3.7,,-0.6,
10.0,8.0,10.0,2.7,,6.4,117.0,1007.1,-2.2,5.1,-3.4,,,
10.0,8.0,11.0,2.7,10.0,6.4,117.0,1007.0,-2.2,5.1,-3.5,,,
360.0,8.0,10.0,,,,,1007.4,-2.3,5.1,-3.7,,,
360.0,7.0,10.0,2.9,,6.9,123.0,1007.5,-2.5,5.1,-3.9,,,
360.0,8.0,10.0,2.9,10.0,6.9,123.0,1007.5,-2.6,5.1,-4.0,,,
360.0,8.0,10.0,,,,,1007.6,-2.8,5.1,-4.0,,1.2,
360.0,8.0,10.0,,,,,1007.6,-2.8,,-4.1,,,
10.0,8.0,10.0,3.1,11.0,7.3,140.0,1007.4,-2.9,5.1,-4.2,,,
10.0,8.0,11.0,,,,,1007.3,-3.0,5.1,-4.3,,,
10.0,8.0,10.0,,,,,1007.2,-3.0,5.1,-4.3,,,
20.0,8.0,10.0,2.9,11.0,7.3,151.0,1007.4,-2.9,5.1,-4.1,,,
20.0,8.0,10.0,,,,,1007.4,-2.9,5.0,-4.1,,1.5,
20.0,7.0,9.0,,,,,1007.5,-3.0,5.1,-4.3,,,
10.0,7.0,8.0,2.8,11.0,7.2,133.0,1007.9,-2.9,5.1,-4.1,,,
10.0,5.0,8.0,,,,,1008.2,-2.9,5.0,-3.9,,,
20.0,5.0,7.0,,,,,1008.2,-3.0,5.0,-4.0,,,
10.0,5.0,7.0,2.7,11.0,7.1,130.0,1008.2,-2.9,5.1,-3.8,,,
10.0,5.0,7.0,,,,,1007.9,-2.8,5.0,-3.5,,1.2,
20.0,6.0,7.0,2.9,,7.5,130.0,1007.6,-3.0,5.0,-3.7,,,
30.0,6.0,7.0,2.9,11.0,7.5,130.0,1007.3,-3.1,5.0,-3.7,,,
20.0,6.0,8.0,,,,,1007.3,-3.2,5.0,-3.9,,,
10.0,5.0,7.0,,,,,1007.7,-3.2,5.0,-3.9,,,
10.0,5.0,7.0,2.5,10.0,7.1,122.0,1008.3,-3.3,5.0,-4.2,,,
360.0,4.0,6.0,,,,,1008.5,-3.2,5.0,-4.0,,1.0,
360.0,5.0,6.0,2.6,,7.5,145.0,1008.4,-3.2,5.0,-4.1,,,
360.0,5.0,7.0,2.6,11.0,7.5,145.0,1008.6,-3.2,5.0,-4.3,,,
350.0,5.0,6.0,,,,,1009.0,-3.3,5.0,-4.9,,,
350.0,5.0,7.0,,,,,1008.7,-3.1,5.0,-4.8,,,
360.0,5.0,8.0,2.5,10.0,7.3,125.0,1008.6,-3.3,5.0,-4.7,,,
360.0,5.0,6.0,,,,,1008.7,-3.4,5.0,-5.3,,1.4,
10.0,4.0,6.0,,,,,1009.0,-3.3,5.0,-5.5,,,
10.0,4.0,6.0,2.6,10.0,7.7,121.0,1008.8,-3.4,5.0,-5.8,,,
10.0,5.0,7.0,,,,,1008.6,-3.3,5.0,-5.3,,,
360.0,5.0,7.0,,,,,1008.4,-3.4,5.0,-5.2,,,
10.0,5.0,6.0,2.6,10.0,7.7,135.0,1008.5,-3.5,5.0,-5.5,,,
360.0,4.0,6.0,,,,,1008.7,-3.4,5.0,-5.5,,0.9,
360.0,4.0,5.0,,,,,1009.1,-3.4,5.0,-5.3,,,
360.0,3.0,5.0,2.6,11.0,7.6,133.0,1009.4,-3.5,5.0,-5.4,,,
350.0,4.0,5.0,,,,,1009.3,-3.7,5.0,-5.8,,,
360.0,4.0,6.0,2.5,,7.5,139.0,1009.3,-3.7,5.0,-5.9,,,
350.0,4.0,6.0,2.5,10.0,7.5,139.0,1009.2,-3.7,5.0,-6.1,,,
340.0,4.0,6.0,,,,,1009.2,-3.6,5.0,-5.9,,0.7,
340.0,4.0,7.0,,,,,1009.2,-3.5,5.0,-5.7,,,
340.0,5.0,7.0,2.6,10.0,7.6,126.0,1009.0,-3.6,5.0,-5.8,,,
340.0,5.0,7.0,,,,,1009.1,-3.6,5.0,-5.5,,,
330.0,6.0,9.0,,,,,1009.1,-3.4,5.0,-4.8,,,
330.0,6.0,8.0,2.6,11.0,7.8,146.0,1009.0,-3.7,5.0,-5.3,,,
320.0,5.0,8.0,,,,,1009.1,-3.6,5.0,-5.2,,0.5,
310.0,6.0,9.0,,,,,1009.1,-3.6,5.0,-5.2,,,
310.0,6.0,9.0,2.4,10.0,7.4,132.0,1009.2,-3.5,5.0,-5.0,,,
300.0,7.0,9.0,,,,,1009.3,-3.6,5.0,-5.3,,,
290.0,7.0,9.0,,,,,1009.5,-3.7,5.0,-5.5,,,
290.0,7.0,9.0,2.6,10.0,7.4,130.0,1009.4,-3.7,5.0,-5.5,,,
290.0,7.0,10.0,,,,,1009.2,-3.8,5.0,-5.6,,0.5,
300.0,8.0,10.0,,,,,1008.8,-3.9,5.0,-5.6,,,
290.0,7.0,10.0,2.1,10.0,6.7,129.0,1008.8,-4.1,5.0,-5.9,,,
300.0,7.0,9.0,,,,,1008.7,-4.1,5.0,-5.9,,,
300.0,7.0,9.0,,,,,1008.6,-4.0,5.0,-5.8,,,
300.0,7.0,10.0,2.0,10.0,6.4,136.0,1008.2,-3.9,5.1,-5.8,,,
310.0,8.0,10.0,,,,,1007.9,-4.0,5.1,-6.1,,-1.2,
310.0,7.0,10.0,,,,,1007.7,-4.1,5.1,-6.2,,,
310.0,8.0,11.0,2.3,11.0,6.6,123.0,1007.6,-4.1,5.1,-6.2,,,
310.0,9.0,12.0,,,,,1007.4,-4.1,5.1,-6.1,,,
310.0,8.0,11.0,,,,,1007.2,-4.0,5.1,-5.9,,,
310.0,8.0,11.0,2.0,10.0,6.5,145.0,1007.2,-3.9,5.1,-6.1,,,
310.0,9.0,11.0,,,,,1007.1,-3.9,5.1,-6.1,,-2.2,
310.0,10.0,12.0,2.1,,6.4,141.0,1007.1,-3.5,,-5.9,,,
300.0,10.0,13.0,2.1,10.0,6.4,141.0,1007.1,-3.4,5.1,-6.2,,,
300.0,10.0,12.0,,,,,1007.1,-3.2,5.1,-6.0,,,
310.0,10.0,12.0,,,,,1006.8,-3.2,5.1,-6.0,,,
300.0,9.0,12.0,,,,,1006.7,-3.1,,-5.8,,,
290.0,9.0,11.0,,,,,1007.1,-3.1,5.1,-5.9,,-2.2,
290.0,10.0,12.0,,,,,1007.1,-2.9,5.2,-6.0,,,
300.0,10.0,13.0,1.9,11.0,6.1,122.0,1007.0,-2.9,5.2,-6.0,,,
300.0,10.0,12.0,,,,,1007.0,-2.7,5.1,-5.9,,,
300.0,10.0,13.0,,,,,1007.1,-2.3,5.2,-5.6,,,
300.0,10.0,14.0,1.9,10.0,6.1,137.0,1007.0,-2.2,5.2,-6.1,,,
300.0,10.0,13.0,,,,,1007.1,-1.9,5.1,-6.1,,-1.0,
290.0,11.0,13.0,,,,,1007.2,-1.9,5.2,-6.4,,,
290.0,11.0,13.0,1.7,11.0,5.5,130.0,1007.4,-1.8,5.2,-6.5,,,
290.0,12.0,14.0,,,,,1007.2,-1.8,5.2,-6.7,,,
290.0,12.0,14.0,1.8,,5.5,133.0,1007.5,-1.7,5.1,-6.8,,,
290.0,11.0,14.0,1.8,10.0,5.5,133.0,1007.6,-1.7,5.1,-6.9,,,
290.0,11.0,14.0,,,,,1007.9,-1.6,5.1,-6.8,,0.8,
290.0,11.0,14.0,,,,,1007.9,-1.4,5.1,-6.5,,,
300.0,12.0,16.0,2.0,11.0,5.8,130.0,1008.0,-1.5,5.1,-7.0,,,
300.0,12.0,15.0,,,,,1008.6,-1.7,5.1,-7.6,,,
300.0,12.0,15.0,,,,,1008.6,-1.8,5.1,-7.7,,,
300.0,12.0,15.0,1.9,10.0,5.5,137.0,1008.9,-1.8,5.1,-7.5,,,
300.0,12.0,15.0,,,,,1009.2,-1.9,5.1,-7.7,,2.0,
310.0,13.0,15.0,1.9,,5.4,127.0,1009.4,-2.0,5.1,-7.8,,,
300.0,13.0,17.0,1.9,10.0,5.4,127.0,1009.6,-2.1,5.1,-8.1,,,
300.0,13.0,17.0,,,,,1009.8,-2.3,5.1,-8.4,,,
310.0,13.0,16.0,1.8,,5.0,136.0,1010.0,-2.2,5.1,-8.1,,,
300.0,14.0,18.0,1.8,9.0,5.0,136.0,1010.2,-2.2,5.1,-8.2,,,
300.0,14.0,18.0,,,,,1010.3,-2.2,5.1,-8.4,,3.5,
310.0,14.0,19.0,,,,,1010.7,-2.2,5.1,-8.4,,,
310.0,15.0,19.0,1.8,10.0,4.9,131.0,1010.8,-2.7,5.1,-9.0,,,
310.0,15.0,18.0,,,,,1011.1,-2.6,5.1,-8.8,,,
310.0,14.0,18.0,1.9,10.0,4.9,127.0,1011.2,-2.5,5.1,-9.0,,,
310.0,14.0,17.0,,,,,1011.3,-2.8,5.1,-10.0,,3.6,
310.0,14.0,17.0,,,,,1011.5,-2.7,5.1,-9.4,,,
320.0,13.0,17.0,1.9,5.0,4.8,301.0,1011.6,-2.8,5.1,-9.3,,,
310.0,13.0,17.0,,,,,1011.7,-2.9,5.1,-9.3,,,
310.0,14.0,18.0,,,,,1011.7,-3.1,5.1,-9.6,,,
320.0,14.0,18.0,1.8,5.0,4.9,302.0,1011.9,-3.1,5.1,-9.3,,,
310.0,14.0,18.0,,,,,1012.0,-3.0,5.0,-9.1,,3.0,
310.0,14.0,17.0,,,,,1012.0,-3.1,5.0,-9.3,,,
310.0,13.0,18.0,1.7,11.0,4.8,125.0,1012.1,-3.1,5.0,-9.6,,,
310.0,13.0,17.0,,,,,1012.3,-3.3,5.0,-9.5,,,
310.0,13.0,17.0,,,,,1012.7,-3.3,5.0,-9.1,,,
300.0,13.0,17.0,1.7,5.0,4.7,311.0,1012.7,-3.3,5.0,-9.6,,,
320.0,12.0,16.0,,,,,1012.9,-3.4,5.0,-9.2,,2.5,
310.0,12.0,17.0,1.6,,4.7,313.0,1012.9,-3.5,5.0,-8.7,,,
310.0,14.0,18.0,1.6,5.0,4.7,313.0,1013.2,-3.8,5.0,-9.0,,,
310.0,14.0,19.0,,,,,1013.3,-3.9,5.0,-9.0,,,
310.0,15.0,20.0,,,,,1013.5,-3.8,5.0,-9.4,,,
300.0,16.0,21.0,1.7,5.0,4.5,311.0,1013.4,-3.8,,-9.9,,,
310.0,15.0,19.0,,,,,1013.7,-3.9,5.0,-9.6,,2.4,
300.0,15.0,19.0,,,,,1013.8,-4.1,5.0,-10.1,,,
300.0,14.0,17.0,1.7,5.0,4.6,302.0,1014.1,-4.3,5.0,-10.3,,,
310.0,13.0,17.0,,,,,1014.4,-4.4,5.0,-10.1,,,
310.0,14.0,16.0,,,,,1014.5,-4.3,5.0,-10.2,,,
310.0,14.0,20.0,1.7,5.0,4.7,311.0,1014.3,-4.4,5.0,-9.8,,,
310.0,15.0,20.0,,,,,1014.8,-4.6,5.0,-10.7,,2.9,
310.0,14.0,19.0,,,,,1015.1,-4.6,5.0,-10.6,,,
300.0,15.0,19.0,,,,,1015.2,-4.8,,-10.8,,,
300.0,15.0,20.0,,,,,1015.2,-5.0,5.0,-11.2,,,
300.0,16.0,21.0,,,,,1015.3,-5.0,5.0,-11.1,,,
300.0,15.0,20.0,1.8,6.0,4.6,300.0,1015.4,-5.1,5.0,-11.0,,,
300.0,16.0,21.0,,,,,1015.4,-5.1,5.0,-11.2,,2.1,
300.0,17.0,21.0,,,,,1015.3,-5.1,5.0,-11.2,,,
300.0,16.0,20.0,2.0,5.0,4.8,300.0,1015.6,-5.1,5.0,-11.4,,,
300.0,15.0,20.0,,,,,1015.8,-5.1,5.0,-11.4,,,
300.0,16.0,20.0,,,,,1015.8,-5.0,4.9,-11.0,,,
300.0,18.0,22.0,2.0,6.0,4.8,298.0,1015.9,-5.1,4.9,-11.5,,,
300.0,16.0,21.0,,,,,1016.1,-5.2,4.9,-11.0,,2.4,
300.0,15.0,20.0,,,,,1016.2,-4.9,5.0,-10.6,,,
300.0,15.0,20.0,1.9,6.0,4.8,297.0,1016.4,-5.0,4.9,-10.8,,,
300.0,15.0,19.0,,,,,1016.5,-5.3,4.9,-11.3,,,
300.0,15.0,21.0,,,,,1016.8,-5.1,4.9,-10.9,,,
300.0,15.0,20.0,1.8,6.0,4.6,296.0,1017.0,-5.2,4.9,-11.0,,,
300.0,15.0,19.0,,,,,1017.3,-5.4,4.9,-11.1,,2.4,
300.0,16.0,21.0,1.8,,4.5,305.0,1017.5,-5.3,4.9,-11.0,,,
300.0,15.0,19.0,1.8,5.0,4.5,305.0,1017.5,-5.4,4.9,-11.1,,,
310.0,15.0,20.0,,,,,1017.6,-5.4,4.9,-11.0,,,
300.0,14.0,19.0,,,,,1017.7,-5.5,4.9,-11.2,,,
300.0,14.0,18.0,1.7,5.0,4.3,302.0,1018.1,-5.5,4.9,-11.2,,,
300.0,12.0,17.0,,,,,1018.3,-5.5,4.9,-11.1,,3.2,
290.0,13.0,16.0,,,,,1018.4,-5.6,4.9,-11.2,,,
300.0,13.0,17.0,1.6,5.0,4.3,304.0,1018.6,-5.8,4.9,-11.7,,,
300.0,13.0,16.0,,,,,1018.6,-5.9,4.9,-11.9,,,
300.0,12.0,16.0,,,,,1018.6,-5.6,4.9,-10.9,,,
300.0,12.0,16.0,1.4,5.0,4.2,306.0,1018.6,-5.7,4.9,-11.1,,,
300.0,12.0,14.0,,,,,1018.8,-5.9,4.9,-11.5,,2.7,
290.0,12.0,14.0,1.2,,4.0,305.0,1019.0,-5.8,4.9,-11.1,,,
300.0,12.0,14.0,1.2,5.0,4.0,305.0,1019.2,-5.7,4.8,-10.9,,,
300.0,12.0,16.0,,,,,1019.4,-5.8,4.8,-11.4,,,
300.0,12.0,15.0,,,,,1019.4,-5.9,4.8,-11.5,,,
300.0,12.0,15.0,1.2,5.0,3.9,298.0,1019.3,-5.9,4.8,-11.5,,,
300.0,12.0,15.0,,,,,1019.6,-5.9,4.8,-11.4,,2.3,
300.0,12.0,15.0,,,,,1019.7,-5.7,4.8,-11.1,,,
290.0,12.0,16.0,1.2,5.0,4.0,305.0,1020.1,-6.0,4.8,-12.0,,,
290.0,12.0,16.0,,,,,1020.1,-6.0,4.8,-11.9,,,
300.0,13.0,16.0,1.1,,3.8,301.0,1020.0,-5.9,4.8,-11.8,,,
